-1
           TEMP!            LAT!            LON!           JDAY!            H2O!          PRESS!             O3!             NO!            NO2!             CO!            NOx!          O3COL!           JO1D!           JNO2!           HCHO!            XOH!           XHO2!           C2H6!           C3H8!         IC4H10!         NC4H10!           C2H2!           C3H6!           C2H4!            CH4!
     2.6428e+02!     5.5300e+01!    -7.7730e+01!     6.3549e+01!     2.5521e-03!     9.5300e+02!     4.0135e-08!     9.4000e-12!     5.4400e-11!     1.7273e-07!     1.0000e+00!     3.9800e+02!     5.1152e-07!     2.8410e-03!     3.6530e-10!     4.1347e-01!     6.0756e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6448e+02!     5.5300e+01!    -7.7730e+01!     6.3556e+01!     2.5605e-03!     9.5300e+02!     4.0155e-08!     7.7000e-12!     7.4300e-11!     1.7195e-07!     1.0000e+00!     3.9800e+02!     6.8479e-07!     3.4727e-03!     2.4569e-10!     9.0399e-01!     7.5275e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6510e+02!     5.5300e+01!    -7.7730e+01!     6.3590e+01!     2.5531e-03!     9.5300e+02!     4.0280e-08!     1.5900e-11!     4.5500e-11!     1.7187e-07!     1.0000e+00!     3.9800e+02!     1.7964e-06!     7.1054e-03!    -6.0504e-11!    -9.5820e-02!     2.7411e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6530e+02!     5.5300e+01!    -7.7730e+01!     6.3597e+01!     2.5720e-03!     9.5300e+02!     4.0280e-08!     1.3700e-11!     4.2900e-11!     1.7146e-07!     1.0000e+00!     3.9800e+02!     2.0711e-06!     7.7342e-03!    -6.0504e-11!     4.8113e-01!     1.3645e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6559e+02!     5.5300e+01!    -7.7730e+01!     6.3604e+01!     2.6083e-03!     9.5300e+02!     4.0430e-08!     2.1200e-11!     3.5900e-11!     1.7118e-07!     1.0000e+00!     3.9800e+02!     2.3630e-06!     8.5863e-03!     2.6897e-10!     4.8113e-01!     1.3645e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6589e+02!     5.5300e+01!    -7.7730e+01!     6.3611e+01!     2.6461e-03!     9.5300e+02!     4.0494e-08!     1.6900e-11!     5.6700e-11!     1.7154e-07!     1.0000e+00!     3.9800e+02!     2.6588e-06!     8.7857e-03!     4.3297e-10!     9.0800e-01!     1.6607e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6612e+02!     5.5300e+01!    -7.7730e+01!     6.3618e+01!     2.7009e-03!     9.5300e+02!     4.0490e-08!     1.6500e-11!     5.6600e-11!     1.7042e-07!     1.0000e+00!     3.9800e+02!     3.0283e-06!     9.2756e-03!     4.3297e-10!     1.2508e+00!     1.8219e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6637e+02!     5.5300e+01!    -7.7730e+01!     6.3625e+01!     2.7765e-03!     9.5300e+02!     4.0660e-08!     1.0000e-11!     7.5900e-11!     1.7081e-07!     1.0000e+00!     3.9800e+02!     3.3361e-06!     9.6427e-03!     1.0183e-10!     1.2020e+00!     1.7474e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6663e+02!     5.5300e+01!    -7.7730e+01!     6.3632e+01!     2.8448e-03!     9.5300e+02!     4.0823e-08!     1.0000e-11!     7.5900e-11!     1.7049e-07!     1.0000e+00!     3.9800e+02!     3.6647e-06!     1.0230e-02!     5.6848e-10!     1.4956e+00!     2.0070e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6684e+02!     5.5300e+01!    -7.7730e+01!     6.3639e+01!     2.8983e-03!     9.5300e+02!     4.0715e-08!     2.2400e-11!     4.3300e-11!     1.7095e-07!     1.0000e+00!     3.9800e+02!     4.0668e-06!     1.0584e-02!     5.6848e-10!     1.0894e+00!     2.1585e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6705e+02!     5.5300e+01!    -7.7730e+01!     6.3646e+01!     2.9332e-03!     9.5300e+02!     4.0829e-08!     2.2400e-11!     4.3300e-11!     1.7092e-07!     1.0000e+00!     3.9800e+02!     4.3156e-06!     1.0477e-02!     5.7541e-10!     8.1777e-01!     2.3122e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6728e+02!     5.5300e+01!    -7.7730e+01!     6.3653e+01!     2.9487e-03!     9.5300e+02!     4.0796e-08!     2.0400e-11!     5.0400e-11!     1.7078e-07!     1.0000e+00!     3.9800e+02!     4.5736e-06!     1.1115e-02!     4.4245e-10!     1.6120e+00!     1.9463e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6742e+02!     5.5300e+01!    -7.7730e+01!     6.3660e+01!     2.9714e-03!     9.5300e+02!     4.0686e-08!     1.9000e-11!     6.8400e-11!     1.7072e-07!     1.0000e+00!     3.9800e+02!     4.8572e-06!     1.0854e-02!     4.2270e-10!     5.4341e-01!     2.3332e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6754e+02!     5.5300e+01!    -7.7730e+01!     6.3667e+01!     3.0125e-03!     9.5300e+02!     4.0900e-08!     3.3800e-11!     7.5000e-11!     1.7212e-07!     1.0000e+00!     3.9800e+02!     5.1799e-06!     1.1674e-02!     3.3519e-10!     1.9317e+00!     2.3630e+00!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.5646e+02!     5.5300e+01!    -7.7730e+01!     6.5708e+01!     1.0541e-03!     9.5300e+02!     3.6330e-08!     1.8600e-11!     1.2100e-11!     1.7168e-07!     1.0000e+00!     4.0700e+02!     6.6697e-06!     1.3473e-02!     3.4720e-10!    -4.3233e-01!     1.8166e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5644e+02!     5.5300e+01!    -7.7730e+01!     6.5715e+01!     1.0660e-03!     9.5300e+02!     3.6410e-08!     1.8600e-11!     1.2100e-11!     1.6814e-07!     1.0000e+00!     4.0700e+02!     6.6693e-06!     1.3366e-02!     3.7258e-10!    -9.9990e+03!     1.8347e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5645e+02!     5.5300e+01!    -7.7730e+01!     6.5722e+01!     1.0664e-03!     9.5300e+02!     3.6386e-08!     6.0000e-12!     2.4800e-11!     1.6908e-07!     1.0000e+00!     4.0700e+02!     6.6640e-06!     1.3266e-02!     5.3568e-10!    -7.3145e-01!     1.8637e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5647e+02!     5.5300e+01!    -7.7730e+01!     6.5729e+01!     1.0732e-03!     9.5300e+02!     3.6261e-08!     2.8000e-12!     1.5900e-11!     1.6809e-07!     1.0000e+00!     4.0700e+02!     6.6973e-06!     1.3384e-02!     5.3568e-10!     3.4568e-01!     1.9943e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5656e+02!     5.5300e+01!    -7.7730e+01!     6.5736e+01!     1.0837e-03!     9.5300e+02!     3.6155e-08!     8.1000e-12!     8.2000e-12!     1.6840e-07!     1.0000e+00!     4.0700e+02!     6.4857e-06!     1.3416e-02!     8.6101e-10!    -2.5415e-01!     2.1166e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5669e+02!     5.5300e+01!    -7.7730e+01!     6.5743e+01!     1.0972e-03!     9.5300e+02!     3.6150e-08!     2.1000e-12!     1.6200e-11!     1.6888e-07!     1.0000e+00!     4.0700e+02!     6.4648e-06!     1.3581e-02!     7.2763e-10!     9.8358e-01!     2.1682e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5676e+02!     5.5300e+01!    -7.7730e+01!     6.5750e+01!     1.1113e-03!     9.5300e+02!     3.6210e-08!     1.2200e-11!     1.2500e-11!     1.6947e-07!     1.0000e+00!     4.0700e+02!     6.4147e-06!     1.3554e-02!     6.8879e-10!    -3.8903e-01!     2.2444e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5688e+02!     5.5300e+01!    -7.7730e+01!     6.5757e+01!     1.1228e-03!     9.5300e+02!     3.6240e-08!     2.2000e-12!     1.4500e-11!     1.6859e-07!     1.0000e+00!     4.0700e+02!     6.1169e-06!     1.3067e-02!     6.8002e-10!     8.4872e-01!     2.2361e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5708e+02!     5.5300e+01!    -7.7730e+01!     6.5764e+01!     1.1365e-03!     9.5300e+02!     3.6225e-08!     1.3000e-12!     2.0000e-11!     1.6885e-07!     1.0000e+00!     4.0700e+02!     5.7621e-06!     1.2534e-02!     7.1890e-10!     9.4157e-01!     2.2122e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5718e+02!     5.5300e+01!    -7.7730e+01!     6.5771e+01!     1.1515e-03!     9.5300e+02!     3.6274e-08!     6.6000e-12!     7.1000e-12!     1.6844e-07!     1.0000e+00!     4.0700e+02!     5.5046e-06!     1.2041e-02!     6.0023e-10!     9.5262e-01!     2.2822e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5713e+02!     5.5300e+01!    -7.7730e+01!     6.5778e+01!     1.1493e-03!     9.5300e+02!     3.6275e-08!     5.3000e-12!     1.5200e-11!     1.6864e-07!     1.0000e+00!     4.0700e+02!     4.9346e-06!     1.0977e-02!     6.0023e-10!     2.9264e-01!     2.1806e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5702e+02!     5.5300e+01!    -7.7730e+01!     6.5785e+01!     1.1452e-03!     9.5300e+02!     3.6269e-08!     1.4000e-12!     1.8200e-11!     1.6875e-07!     1.0000e+00!     4.0700e+02!     4.6988e-06!     1.0728e-02!     5.7243e-10!    -1.2535e+00!     2.0498e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5683e+02!     5.5300e+01!    -7.7730e+01!     6.5792e+01!     1.1534e-03!     9.5300e+02!     3.6230e-08!     7.9000e-12!     1.2900e-11!     1.7011e-07!     1.0000e+00!     4.0700e+02!     4.5955e-06!     1.1427e-02!     5.7132e-10!     3.0848e-01!     1.8768e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5672e+02!     5.5300e+01!    -7.7730e+01!     6.5799e+01!     1.1736e-03!     9.5300e+02!     3.6190e-08!     1.0500e-11!     7.1000e-12!     1.7084e-07!     1.0000e+00!     4.0700e+02!     4.2825e-06!     1.1302e-02!     5.7132e-10!    -9.9990e+03!     1.8370e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5667e+02!     5.5300e+01!    -7.7730e+01!     6.5806e+01!     1.1944e-03!     9.5300e+02!     3.6535e-08!     1.2700e-11!     2.9300e-11!     1.7117e-07!     1.0000e+00!     4.0700e+02!     4.1311e-06!     1.1293e-02!     6.0546e-10!    -9.9990e+03!     1.9523e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5659e+02!     5.5300e+01!    -7.7730e+01!     6.5812e+01!     1.1947e-03!     9.5300e+02!     3.6299e-08!     3.4000e-12!     4.6000e-12!     1.7208e-07!     1.0000e+00!     4.0700e+02!     3.7030e-06!     1.0915e-02!     5.7326e-10!    -9.9990e+03!     1.7730e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5656e+02!     5.5300e+01!    -7.7730e+01!     6.5819e+01!     1.2003e-03!     9.5300e+02!     3.6380e-08!     1.3000e-12!     1.3100e-11!     1.7140e-07!     1.0000e+00!     4.0700e+02!     3.3945e-06!     1.0486e-02!     5.7326e-10!    -9.9990e+03!     1.6746e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5682e+02!     5.5300e+01!    -7.7730e+01!     6.5840e+01!     1.1820e-03!     9.5300e+02!     3.6690e-08!     1.1400e-11!     3.6200e-11!     1.7437e-07!     1.0000e+00!     4.0700e+02!     2.3875e-06!     8.6206e-03!     5.4504e-10!    -9.9990e+03!     1.6903e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5678e+02!     5.5300e+01!    -7.7730e+01!     6.5847e+01!     1.1974e-03!     9.5300e+02!     3.6810e-08!     1.1400e-11!     3.6200e-11!     1.7098e-07!     1.0000e+00!     4.0700e+02!     2.0181e-06!     7.8314e-03!     5.4504e-10!    -9.9990e+03!     1.3467e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5668e+02!     5.5300e+01!    -7.7730e+01!     6.5854e+01!     1.1964e-03!     9.5300e+02!     3.6666e-08!     3.0000e-12!     1.3000e-11!     1.7184e-07!     1.0000e+00!     4.0700e+02!     1.7787e-06!     7.1703e-03!     5.2098e-10!    -9.9990e+03!     1.3259e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5660e+02!     5.5300e+01!    -7.7730e+01!     6.5861e+01!     1.2089e-03!     9.5300e+02!     3.6670e-08!     0.0000e+00!     9.4000e-12!     1.7094e-07!     1.0000e+00!     4.0700e+02!     1.4191e-06!     6.5921e-03!     2.8997e-10!    -9.9990e+03!     1.2451e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5643e+02!     5.5300e+01!    -7.7730e+01!     6.5868e+01!     1.2246e-03!     9.5300e+02!     3.6531e-08!     0.0000e+00!     2.1700e-11!     1.7174e-07!     1.0000e+00!     4.0700e+02!     1.3329e-06!     5.9713e-03!     2.8997e-10!    -9.9990e+03!     1.1202e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5623e+02!     5.5300e+01!    -7.7730e+01!     6.5875e+01!     1.2245e-03!     9.5300e+02!     3.6555e-08!     0.0000e+00!     2.2800e-11!     1.7161e-07!     1.0000e+00!     4.0700e+02!     1.0890e-06!     5.2335e-03!     8.2608e-10!    -9.9990e+03!     8.4537e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5612e+02!     5.5300e+01!    -7.7730e+01!     6.5882e+01!     1.2227e-03!     9.5300e+02!     3.6641e-08!     0.0000e+00!     1.3800e-11!     1.7254e-07!     1.0000e+00!     4.0700e+02!     9.2445e-07!     4.4663e-03!     7.2523e-10!    -9.9990e+03!     9.6463e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5608e+02!     5.5300e+01!    -7.7730e+01!     6.5889e+01!     1.2217e-03!     9.5300e+02!     3.6611e-08!     1.0000e-13!     1.2100e-11!     1.7209e-07!     1.0000e+00!     4.0700e+02!     6.9028e-07!     3.7039e-03!     7.2523e-10!    -9.9990e+03!     1.0230e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5606e+02!     5.5300e+01!    -7.7730e+01!     6.5896e+01!     1.2226e-03!     9.5300e+02!     3.6778e-08!     1.3700e-11!     2.2800e-11!     1.7184e-07!     1.0000e+00!     4.0700e+02!     6.2513e-07!     3.0153e-03!     6.3844e-10!    -9.9990e+03!     1.1147e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5603e+02!     5.5300e+01!    -7.7730e+01!     6.5903e+01!     1.2204e-03!     9.5300e+02!     3.6684e-08!     2.8000e-12!     1.7600e-11!     1.7202e-07!     1.0000e+00!     4.0700e+02!     4.3432e-07!     2.3602e-03!     8.9773e-10!    -9.9990e+03!     8.1405e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5602e+02!     5.5300e+01!    -7.7730e+01!     6.5910e+01!     1.2197e-03!     9.5300e+02!     3.6640e-08!     2.0000e-13!     1.3100e-11!     1.6948e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     1.7853e-03!     8.1116e-10!    -9.9990e+03!     7.5646e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5599e+02!     5.5300e+01!    -7.7730e+01!     6.5917e+01!     1.2252e-03!     9.5300e+02!     3.6671e-08!     0.0000e+00!     1.4100e-11!     1.7009e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     1.2905e-03!     4.8650e-10!    -9.9990e+03!     8.6654e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5593e+02!     5.5300e+01!    -7.7730e+01!     6.5924e+01!     1.2286e-03!     9.5300e+02!     3.6690e-08!     0.0000e+00!     1.9300e-11!     1.6871e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     8.9044e-04!     3.2643e-10!    -9.9990e+03!     9.6579e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5586e+02!     5.5300e+01!    -7.7730e+01!     6.5931e+01!     1.2246e-03!     9.5300e+02!     3.6685e-08!     0.0000e+00!     2.9300e-11!     1.6914e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     5.6563e-04!     3.9834e-10!    -9.9990e+03!     1.0127e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5578e+02!     5.5300e+01!    -7.7730e+01!     6.5937e+01!     1.2199e-03!     9.5300e+02!     3.6559e-08!     0.0000e+00!     1.1200e-11!     1.6983e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     3.1492e-04!     3.9834e-10!    -9.9990e+03!     7.4765e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5569e+02!     5.5300e+01!    -7.7730e+01!     6.5944e+01!     1.2163e-03!     9.5300e+02!     3.6510e-08!     0.0000e+00!     3.2100e-11!     1.6969e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     1.4155e-04!     3.9765e-10!    -9.9990e+03!     6.1648e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5564e+02!     5.5300e+01!    -7.7730e+01!     6.5951e+01!     1.2140e-03!     9.5300e+02!     3.6295e-08!     0.0000e+00!     1.3600e-11!     1.7156e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     4.7292e-05!     6.0599e-10!    -9.9990e+03!     5.8383e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5557e+02!     5.5300e+01!    -7.7730e+01!     6.5958e+01!     1.2102e-03!     9.5300e+02!     3.6381e-08!     1.6000e-12!     2.5500e-11!     1.7238e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     1.1249e-05!     6.0599e-10!    -9.9990e+03!     1.1561e+00!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5497e+02!     5.5300e+01!    -7.7730e+01!     6.5986e+01!     1.1569e-03!     9.5300e+02!     3.6225e-08!     0.0000e+00!     2.5300e-11!     1.7242e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     0.0000e+00!     3.8347e-10!    -9.9990e+03!     5.7237e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5471e+02!     5.5300e+01!    -7.7730e+01!     6.5993e+01!     1.1170e-03!     9.5300e+02!     3.6094e-08!     0.0000e+00!     2.9500e-11!     1.7339e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     0.0000e+00!     2.1274e-10!    -9.9990e+03!     7.1832e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5442e+02!     5.5300e+01!    -7.7730e+01!     6.6000e+01!     1.0981e-03!     9.5300e+02!     3.5924e-08!     0.0000e+00!     2.5300e-11!     1.7373e-07!     1.0000e+00!     4.0700e+02!     0.0000e+00!     0.0000e+00!     2.1274e-10!    -9.9990e+03!     7.0798e-01!     3.0128e-09!     1.5680e-09!     2.8630e-10!     4.8355e-10!     9.4244e-10!     1.2889e-10!     2.2087e-10!     1.9200e-06!
     2.5298e+02!     5.5300e+01!    -7.7730e+01!     6.6035e+01!     9.7966e-04!     9.5300e+02!     3.6373e-08!     0.0000e+00!     4.1400e-11!     1.7311e-07!     1.0000e+00!     4.0400e+02!     0.0000e+00!     0.0000e+00!     4.6308e-10!     1.7169e+00!     5.3907e-01!     3.3210e-09!     1.8954e-09!     3.2179e-10!     5.6047e-10!     9.3648e-10!     2.0700e-10!     1.4247e-10!     1.9200e-06!
     2.5254e+02!     5.5300e+01!    -7.7730e+01!     6.6042e+01!     9.2139e-04!     9.5300e+02!     3.5795e-08!     7.0000e-13!     4.8100e-11!     1.7175e-07!     1.0000e+00!     4.0400e+02!     0.0000e+00!     0.0000e+00!     4.5978e-10!     5.5932e-01!     5.4157e-01!     3.3210e-09!     1.8954e-09!     3.2179e-10!     5.6047e-10!     9.3648e-10!     2.0700e-10!     1.4247e-10!     1.9200e-06!
     2.5230e+02!     5.5300e+01!    -7.7730e+01!     6.6049e+01!     8.8877e-04!     9.5300e+02!     3.6100e-08!     0.0000e+00!     3.5700e-11!     1.7233e-07!     1.0000e+00!     4.0400e+02!     0.0000e+00!     0.0000e+00!     4.5978e-10!    -2.4285e-01!     4.5667e-01!     3.3210e-09!     1.8954e-09!     3.2179e-10!     5.6047e-10!     9.3648e-10!     2.0700e-10!     1.4247e-10!     1.9200e-06!
